EnsemblGeneID,GeneID,Var1,RHC3555__Bcell__#7DEA7B,RHC3557__Bcell__#7DEA7B,RHC3562__Bcell__#7DEA7B,RHC3594__Bcell__#7DEA7B,RHC3596__Bcell__#7DEA7B,RHC3600__Bcell__#7DEA7B,RHC3602__Bcell__#7DEA7B,RHC3633__Bcell__#7DEA7B,RHC4079__Fibroblast__#FB4E09,RHL2786__Bcell__#7DEA7B
ENSG00000008294,9043,chr17:49039534-49198226_SPAG9_ENSG00000008294.16,0,14.0489,5.44906,0,4.08642,0.0728954,0,2.06185,57.5105,0
ENSG00000008300,1951,chr3:48673901-48700348_CELSR3_ENSG00000008300.10,0,0,0,0,0,0,0,0,0,0
ENSG00000008311,10157,chr7:121715700-121784334_AASS_ENSG00000008311.10,0.207083,0.686296,0.409607,0.208749,0,0,0,1.66096,0,0
ENSG00000008323,55200,chr12:6419601-6437672_PLEKHG6_ENSG00000008323.11,0,54.3212,0,0,0,0,0,0,0,0
ENSG00000008324,51188,chr3:42589460-42709072_SS18L2_ENSG00000008324.6,0,0,0,0,2.25857,0,0,20.8138,0,9.03379
ENSG00000008382,84954,chr19:4343523-4360083_MPND_ENSG00000008382.11,0,0,0,216.812,0,0,0,0,0,0
ENSG00000008394,4257,chr12:16500075-16763528_MGST1_ENSG00000008394.8,0,0,0,0,71.2593,0,12.8554,0,0.140635,0
ENSG00000008405,1407,chr12:107385141-107517092_CRY1_ENSG00000008405.7,0,0,0,0,0,0,0,0,0,0
ENSG00000008438,8993,chr19:46498338-46526323_PGLYRP1_ENSG00000008438.4,0,0,0,0,0,0,0,0,0,0
ENSG00000008441,4784,chr19:13106421-13209610_NFIX_ENSG00000008441.12,0,0,0,0,19.3802,0,0,0,3.4998,0
ENSG00000008513,6482,chr8:134467090-134584183_ST3GAL1_ENSG00000008513.10,0,0,0,0,0,0,68.0039,0,0,0
ENSG00000008516,64386,chr16:3096681-3110727_MMP25_ENSG00000008516.12,0,0,0,0,0,0,0,0,0,0
ENSG00000008517,9235,chr16:3115297-3137101_IL32_ENSG00000008517.12,0,0,0,0,0,0,0,0,92.422,0
ENSG00000008710,5310,chr16:2089815-2185899_PKD1_ENSG00000008710.13,0,11.6082,0,0,0,0,0,0,11.044,0
ENSG00000008735,23542,chr22:51007289-51052409_MAPK8IP2_ENSG00000008735.10,0,0,0,0,0,0,0,0,0,0
ENSG00000008838,9862,chr17:38175349-38256978_MED24_ENSG00000008838.13,0,0,0,0,3.31753,0,2.05661,2.88398,0.952546,0
ENSG00000008853,23221,chr8:22545171-22941132_RHOBTB2_ENSG00000008853.12,0,0,0,0,0,0,0,0,0,0
ENSG00000008869,54497,chr2:37195525-37311485_HEATR5B_ENSG00000008869.7,1.95975,0.298358,136.023,1.55161,1.44292,0,8.7048,0,0.0910956,0
ENSG00000008952,7095,chr3:169657140-169716161_SEC62_ENSG00000008952.12,2209.23,403.663,164.322,468.591,101.358,29.7603,494.693,13.1644,347.414,12.9796
ENSG00000008988,6224,chr8:56979853-56987069_RPS20_ENSG00000008988.5,986.434,1037.68,449.987,290.735,236.221,688.015,163.02,269.186,147.285,770.165
ENSG00000009307,7812,chr1:115259533-115301297_CSDE1_ENSG00000009307.11,0,0.470487,32.8116,20.913,0,77.7034,141.664,116.784,1.79875,34.4499
ENSG00000009335,9690,chr7:156931606-157062066_UBE3C_ENSG00000009335.13,0.495588,14.2146,0.559966,0,5.03987,10.4027,0,0,0,0
ENSG00000009413,5980,chr6:111620233-111927481_REV3L_ENSG00000009413.11,0.330574,73.3148,0.0524489,0.426298,65.7399,0.720623,0,69.6379,0.00838754,2.40135
ENSG00000009694,10178,chrX:123093082-124097666_TENM1_ENSG00000009694.9,0,0,0,0,0,0,0,0,0,0
ENSG00000009709,5081,chr1:18957499-19075360_PAX7_ENSG00000009709.7,0,0,0,0,0,0,0,0,0,0
ENSG00000009724,10747,chr1:11086579-11107290_MASP2_ENSG00000009724.12,0,0,0,0,0,0,0,0,0,0
ENSG00000009765,389434,chr6:150690027-150727105_IYD_ENSG00000009765.10,0,0.811771,0,0,0.0410206,1.67976,0,0.331391,0,0
ENSG00000009780,199870,chr1:28052489-28089633_FAM76A_ENSG00000009780.11,0,0,2.59577,158.074,0.198768,83.212,0,0,0,0
ENSG00000009790,80342,chr1:209929376-209957904_TRAF3IP3_ENSG00000009790.10,0,524.23,10.3886,209.096,0,706.913,0,0,0,57.8201
ENSG00000009830,29954,chr14:77741298-77797940_POMT2_ENSG00000009830.7,0,0,0,0,0,0,0,0,0,0
ENSG00000009844,51534,chr6:142468366-142545826_VTA1_ENSG00000009844.11,0,0.538583,0,0,0,0,0,0,0,20.5816
ENSG00000009950,51085,chr7:73007523-73038873_MLXIPL_ENSG00000009950.11,0,135.85,0,0,0,0,0,0,0,0
ENSG00000009954,9031,chr7:72854727-72936608_BAZ1B_ENSG00000009954.6,0,7.8239,0,0,0,0,0.217085,0,0,251.069
ENSG00000010017,10048,chr6:13615558-13711796_RANBP9_ENSG00000010017.9,0,16.6789,0,0,0,0,0,0,4.17716,0
ENSG00000010030,51513,chr6:36322418-36458920_ETV7_ENSG00000010030.9,0,0,0,0,0,0,0,0,0,0
ENSG00000010072,83932,chr1:231468479-231490769_SPRTN_ENSG00000010072.11,0,0,0,0,0,0,0,0,0,0
ENSG00000010165,51603,chr1:171750787-171783163_METTL13_ENSG00000010165.15,0,0,0,0,0,0,0,0,0.166469,0
ENSG00000010219,8798,chr12:4671369-4960277_DYRK4_ENSG00000010219.9,0,63.2261,0,0,91.3501,0,0,0,0,0
ENSG00000010244,7756,chr17:30593194-30708905_ZNF207_ENSG00000010244.12,61.7869,0,0,0,48.978,0,0.827528,1316.16,0,30.4586
ENSG00000010256,7384,chr3:48636434-48648409_UQCRC1_ENSG00000010256.6,0,16.8703,125.029,0,0,0,0.337118,0,384.281,65.8252
ENSG00000010270,83930,chr7:38217823-38270272_STARD3NL_ENSG00000010270.9,0,0,0,0,0,0,1.49219,0,0,0
ENSG00000010278,928,chr12:6308880-6347425_CD9_ENSG00000010278.7,0,71.9932,0,0,52.1502,3.12332,0,0,0,0
ENSG00000010282,57467,chr3:42734154-42846023_HHATL_ENSG00000010282.10,0,0,0,0,0,0,0,0,0,0
ENSG00000010292,9918,chr12:6601149-6641121_NCAPD2_ENSG00000010292.8,0,7.68578,0,0,0,0,0,0,0,6.23788
ENSG00000010295,25900,chr12:6647540-6665239_IFFO1_ENSG00000010295.15,0,0,0,0,0,0,0,0,0,0
ENSG00000010310,2696,chr19:46171501-46186982_GIPR_ENSG00000010310.4,0,271.499,214.665,267.878,0,0,0,0.278344,0,0
ENSG00000010318,51533,chr3:52444672-52457657_PHF7_ENSG00000010318.15,0,0,0,0,0,0,0,0,8.06676,0
ENSG00000010319,56920,chr3:52467068-52479101_SEMA3G_ENSG00000010319.2,0,0,0,0,0,0,0,0,0,0
ENSG00000010322,11188,chr3:52489133-52527087_NISCH_ENSG00000010322.11,0,5.79245,0,0,0,0,0,0,38.4051,0
ENSG00000010327,23166,chr3:52529353-52742182_STAB1_ENSG00000010327.6,0,0,0,0,0,0,0,0,0,0
ENSG00000010361,80199,chr19:50270224-50320633_FUZ_ENSG00000010361.9,0,0,0,0,0,0,0,0,0,0
ENSG00000010379,6540,chr12:329788-372039_SLC6A13_ENSG00000010379.11,0,0,0,0,0,0,0,0,0,0
ENSG00000010404,3423,chrX:148558520-148632055_IDS_ENSG00000010404.13,0,0,0,0,0,0.086226,0,0,0,0
ENSG00000010438,5646,chr9:33750514-33920402_PRSS3_ENSG00000010438.12,0,0,0,0,0,0,0,0,0,0
ENSG00000010539,7752,chr16:3238211-3286221_ZNF200_ENSG00000010539.7,0,2.92675,0,0,0,0,0,0,0,0
ENSG00000010610,920,chr12:6896023-6929974_CD4_ENSG00000010610.5,0,0,0,0,0,0,0,0,0,0
ENSG00000010626,10233,chr12:6976282-7032861_LRRC23_ENSG00000010626.10,0,0,0,0,0,0,7.56615,0,0,0
ENSG00000010671,695,chrX:100604434-100641183_BTK_ENSG00000010671.11,0,0,0,0,0,5.07417,0,0,0,0
ENSG00000010704,3077,chr6:26087508-26098571_HFE_ENSG00000010704.14,0,0,0,0,0,0,0,0,0,0
ENSG00000010803,22955,chr1:41492871-41707826_SCMH1_ENSG00000010803.12,0,0,0,0,0,1086.36,0,0,4.97467,13.6082
ENSG00000010810,2534,chr6:111981534-112194655_FYN_ENSG00000010810.13,0,0,0,0,0,0,0,0,0,0
ENSG00000010818,3097,chr6:143069579-143266338_HIVEP2_ENSG00000010818.4,0,787.66,0,0,0,0,0,0,0,0
ENSG00000010932,2326,chr1:171216718-171255117_FMO1_ENSG00000010932.11,0,0,0,0,0,49.6754,0,0,0,0
ENSG00000011007,6924,chr1:24069644-24104777_TCEB3_ENSG00000011007.8,0,31.4599,0,0,3.92957,0,0,0,0,0
ENSG00000011009,11313,chr1:24117459-24122029_LYPLA2_ENSG00000011009.6,0,0,0,0,0,0,263.249,0,0,213.93
ENSG00000011021,1185,chr1:11821843-11908402_CLCN6_ENSG00000011021.17,0,2.34296,2.38393,0,0,0,0,0,0,0
ENSG00000011028,9902,chr17:60704761-60770958_MRC2_ENSG00000011028.9,0,0,0,0,2.29888,0,0,0,1.10141,0
ENSG00000011052,654364,chr17:49230896-49249108_NME2_ENSG00000011052.17,0,0,0,84.0965,2.41558,0,0,0,35.6344,0
ENSG00000011083,6534,chr5:149569519-149669854_SLC6A7_ENSG00000011083.4,0,0,0,0,0,0,0,0,0,0
ENSG00000011105,10867,chr12:3186520-3395730_TSPAN9_ENSG00000011105.7,0,0,0,0,0,0,0,0,27.0533,0
ENSG00000011114,55727,chr14:93703895-93799438_BTBD7_ENSG00000011114.10,0,4.8414,25.5189,0,0.153475,0,0.0905603,0,0,0
ENSG00000011132,9546,chr19:3750816-3761697_APBA3_ENSG00000011132.7,0,0,0,138.415,0,0,0,0,0,0
ENSG00000011143,54903,chr17:56282802-56345879_MKS1_ENSG00000011143.12,0,12.9975,0,0,0,0,0,0,0,0
ENSG00000011198,51099,chr3:43328003-43775863_ABHD5_ENSG00000011198.3,0,16.546,0,0,0,0,206.784,0,0,0
ENSG00000011201,3730,chrX:8496914-8700227_KAL1_ENSG00000011201.6,0,0,0,0,0,0,0,0,0,0
ENSG00000011243,26993,chr19:15464195-15529952_AKAP8L_ENSG00000011243.13,0,0,0,0,0,0,0,0,0,0
ENSG00000011258,54799,chr17:49254785-49337524_MBTD1_ENSG00000011258.11,0,0,0,0,0,0,0,0,0,0
ENSG00000011260,51096,chr17:49337888-49375297_UTP18_ENSG00000011260.9,0,0,0,0,0,0,0,1.17109,0,0
ENSG00000011275,54476,chr7:5659677-5821370_RNF216_ENSG00000011275.14,0,4.5499,0,0,174.936,0,0,0,0,0
ENSG00000011295,54902,chr17:15879873-16256970_TTC19_ENSG00000011295.11,0.618494,0,0,0,0,0,0,0,6.96245,4.2747
ENSG00000011304,5725,chr19:797074-812327_PTBP1_ENSG00000011304.12,0,357.399,0,0,5.612,0,0,15.6516,0,0
ENSG00000011332,8193,chr19:38701645-38720354_DPF1_ENSG00000011332.15,0,0,0,0,0,0,0,0,0,0
ENSG00000011347,9066,chr11:61282784-61348620_SYT7_ENSG00000011347.5,0,0,0,0,0,0,0,0,0,0
ENSG00000011376,23395,chr3:45429997-45590913_LARS2_ENSG00000011376.5,0,0,0,1.52008,0,0,0,0,0,0
ENSG00000011405,5286,chr11:17095935-17229530_PIK3C2A_ENSG00000011405.9,0,0.366996,0,0.0312298,0.653644,2.35743,0,0,0,0
ENSG00000011422,5329,chr19:44150246-44174699_PLAUR_ENSG00000011422.7,0,72.0318,0,0,238.887,0,0,0,0,0
ENSG00000011426,54443,chr7:36363829-36493400_ANLN_ENSG00000011426.6,0,0,0,0,0,0,0,0,0,0
ENSG00000011451,58525,chr19:15532318-15560762_WIZ_ENSG00000011451.13,0,0,0,0,0,0,0,0,0,0
ENSG00000011454,23637,chr9:125703111-125867145_RABGAP1_ENSG00000011454.12,0,0,0,45.2082,8.88681,0,0,0,0,4.636
ENSG00000011465,1634,chr12:91539024-91576900_DCN_ENSG00000011465.12,0,0,0,0,0,0,0,0,44.1128,0
ENSG00000011478,54814,chr19:46190711-46207247_QPCTL_ENSG00000011478.7,0,1.4386,0,0,0,0,0,0,0,0
ENSG00000011485,5536,chr19:46850250-46896238_PPP5C_ENSG00000011485.10,0,0,0,0,0,0,0,0,0,0
ENSG00000011523,23177,chr2:65283499-65357240_CEP68_ENSG00000011523.9,0,0.337961,1.58011,0.107842,0.0776847,0,0.0619997,0.255438,0,0
ENSG00000011566,8491,chr2:39476406-39945103_MAP4K3_ENSG00000011566.10,0,0,0,0,5.08579,0,0,0,0,0
ENSG00000011590,27033,chr19:36195428-36207940_ZBTB32_ENSG00000011590.9,0,0,0,0,0,0,0,0,0,0
ENSG00000011600,7305,chr19:36395302-36399197_TYROBP_ENSG00000011600.7,0,0,0,0,0,0,0,0,0,0
ENSG00000011638,57146,chr16:20944432-21191937_TMEM159_ENSG00000011638.6,0,16.8745,0,0,0.790375,0,0,0,0,0
ENSG00000011677,2556,chrX:151307354-151619830_GABRA3_ENSG00000011677.8,0,0,0,0,0,0,0,0,0,0
ENSG00000012048,672,chr17:41196311-41277500_BRCA1_ENSG00000012048.15,0,0,0,0,0,0.470295,0,0,0,0
ENSG00000012061,2067,chr19:45882891-45982086_ERCC1_ENSG00000012061.11,0,2.10211,0,1043.65,8.48044,0,0,0,0,3.80901
ENSG00000012124,933,chr19:35810163-35838258_CD22_ENSG00000012124.10,0,0,0,0,0,0,0,0,0,0
ENSG00000012171,7869,chr3:50304989-50314977_SEMA3B_ENSG00000012171.13,0,0,0,0,0,34.5275,0,0,0,0
ENSG00000012174,51360,chrX:21857753-21903542_MBTPS2_ENSG00000012174.7,0,0,0,2.46762,0,0.122287,0,0.129915,0,0
ENSG00000012211,4007,chrX:49028272-49042845_PRICKLE3_ENSG00000012211.8,0,31.2327,0.355292,4.77905,7.31401,11.9753,0,7.44148,0,2.12672
ENSG00000012223,4057,chr3:46477135-46526724_LTF_ENSG00000012223.8,0,0,0,0,0,0,0,0,0,0
ENSG00000012232,2137,chr8:28457985-28613116_EXTL3_ENSG00000012232.4,0,0,0,0,0,0,0,0,0,0
ENSG00000012504,9971,chr12:100867485-100958191_NR1H4_ENSG00000012504.9,0,0.616853,0,0,0,0,0,0,0,0
ENSG00000012660,60481,chr6:53132195-53213947_ELOVL5_ENSG00000012660.9,0,0,0,0,0,0,0,0,0,29.1302
ENSG00000012779,240,chr10:45869660-45948569_ALOX5_ENSG00000012779.6,0,0,0,0,37.6018,0,0,0,0,0
ENSG00000012817,8284,chrY:21865750-21906825_KDM5D_ENSG00000012817.11,0,0,0,0,0,0,0,0,0,0
ENSG00000012822,57658,chr12:54104902-54121529_CALCOCO1_ENSG00000012822.11,0,0,0,49.6736,29.2702,1256.25,0,707.327,4.83591,0
ENSG00000012963,55148,chr14:93651295-93695561_UBR7_ENSG00000012963.9,0,0,0,0,0,0,0,0,0,0
ENSG00000012983,11183,chr14:50885218-51135049_MAP4K5_ENSG00000012983.7,0,0,0,18.0638,0,0,0,0,0.182705,0
ENSG00000013016,30845,chr2:31456879-31492313_EHD3_ENSG00000013016.10,0,0,0,0,0,0,0,0,1.97332,0
ENSG00000013275,5704,chr19:40476911-40487348_PSMC4_ENSG00000013275.3,0,21.1257,0,0,0,58.037,0,0,405.324,0
ENSG00000013288,23324,chr4:6576901-6625089_MAN2B2_ENSG00000013288.4,0,0,1.43151,0,0,0,0,0,0,0
ENSG00000013293,57709,chr3:170136652-170578169_SLC7A14_ENSG00000013293.5,0,0,0,0,0,0,0,0,0,0
ENSG00000013297,5010,chr3:170136652-170578169_CLDN11_ENSG00000013297.6,0,0,0,0,0,0,0,0,0,0
ENSG00000013306,51629,chr17:42396992-42402238_SLC25A39_ENSG00000013306.11,0,96.0789,0,0,0,0,1.26017,0,363.072,0
ENSG00000013364,9961,chr16:29817426-29859355_MVP_ENSG00000013364.14,0,1.11592,0,0,253.531,0,0.284465,0,0,0
ENSG00000013374,51667,chr7:151038784-151110440_NUB1_ENSG00000013374.11,0,1.97627,21.8867,0,0,0,0,0,0,0
ENSG00000013375,5238,chr6:83777384-83908651_PGM3_ENSG00000013375.11,0,0,30.7864,42.8669,0,0,2.11052,0,0,638.142
ENSG00000013392,112611,chr6:83777384-83908651_RWDD2A_ENSG00000013392.6,0,0,0,0,0,0,0,0,24.3268,182.879
ENSG00000013441,1195,chr2:201717731-201729422_CLK1_ENSG00000013441.11,0,1541.98,102.862,253.788,546.695,38.2611,0.126539,67.5935,134.758,95.5339
ENSG00000013503,55703,chr12:106751435-107283090_POLR3B_ENSG00000013503.5,0,0.809505,0,0,0,0,0,4.77328,0,0
ENSG00000013523,23357,chr14:77253587-77292589_ANGEL1_ENSG00000013523.5,0,0,0,0,0,0,0,0,3.15084,0
ENSG00000013561,9604,chr5:141323149-141369856_RNF14_ENSG00000013561.13,0,0,0,0.0938416,18.5021,0,0,0,0,0
ENSG00000013563,1774,chrX:153618314-153650065_DNASE1L1_ENSG00000013563.9,0,15.7482,0,0,0,0,0,0,0,0
ENSG00000013573,1663,chr12:31173696-31257725_DDX11_ENSG00000013573.12,0.948404,0.86572,218.823,0,0,0,0,0,0,0
ENSG00000013583,50865,chr12:13080659-13193613_HEBP1_ENSG00000013583.4,0,10.1968,0,0,0,0,0,0,0,0
ENSG00000013588,9052,chr12:13043715-13070871_GPRC5A_ENSG00000013588.5,0,46.8087,0,0.350228,22.8531,0.132843,0,0,0,0
ENSG00000013619,10046,chrX:149529688-149682448_MAMLD1_ENSG00000013619.9,0,0,0,0,0,0,0,0,0,0
ENSG00000013725,923,chr11:60739114-60787849_CD6_ENSG00000013725.10,0,0,0,0,0,0,0,0,0,0
ENSG00000013810,10460,chr4:1723226-1746898_TACC3_ENSG00000013810.14,0,0,0,0,0.290357,0,0,0,0,0
ENSG00000014123,23376,chr6:96806249-97003152_UFL1_ENSG00000014123.9,0,37.3185,0,26.924,0.0926284,26.5409,0,8.08752,0,0
ENSG00000014138,23649,chr11:65029232-65073060_POLA2_ENSG00000014138.4,0,0,0,0,62.7001,0,0,0,0,0
ENSG00000014164,23144,chr8:144519824-144623623_ZC3H3_ENSG00000014164.6,0,0,0,0,0,0,0,0,0,0
ENSG00000014216,823,chr11:64945076-64979477_CAPN1_ENSG00000014216.11,0,0,0,0,0,0,0,0,0,0
ENSG00000014257,55,chr3:132036210-132087142_ACPP_ENSG00000014257.11,0,0,0,0,0,0,0,0,0,0
ENSG00000014641,4190,chr2:63348517-64054977_MDH1_ENSG00000014641.13,2127.56,0,0,4.59324,654.622,0,11.1624,0,0,461.856
ENSG00000014824,10463,chr4:41992488-42092474_SLC30A9_ENSG00000014824.9,79.8012,0,0,0,0.0894089,143.221,26.1939,0,0,0
ENSG00000014914,10903,chr1:149900542-149908791_MTMR11_ENSG00000014914.15,0,120.061,0,0,0,0,0,0,0,0
ENSG00000014919,1355,chr10:101419262-101515891_COX15_ENSG00000014919.8,0,0,0,0,0,0,0,0,0,2.5784
ENSG00000015133,440193,chr14:91737666-91884188_CCDC88C_ENSG00000015133.14,0,0,278.595,0,11.7671,0,0.832449,0,15.5858,1.627
ENSG00000015153,10138,chr12:42550905-42632151_YAF2_ENSG00000015153.10,0,0,0.374909,0,0,2.66237,1.08494,0,0,0
ENSG00000015171,10771,chr10:180404-300577_ZMYND11_ENSG00000015171.14,0,145.911,0,0,0,0,0,0,48.8255,0
ENSG00000015285,7454,chrX:48534984-48549818_WAS_ENSG00000015285.6,0,0,0,0,0,0,0,0.575517,0,0
ENSG00000015413,1800,chr16:89679715-89704839_DPEP1_ENSG00000015413.5,0,0,0,0,0,0,0,0,0,0
ENSG00000015475,637,chr22:18216905-18257536_BID_ENSG00000015475.14,0,0,0,0,0,0,0,0,1.31475,0
ENSG00000015479,9782,chr5:138282408-138667360_MATR3_ENSG00000015479.13,258.662,1.42176,103.131,74.9679,21.6851,0,0.164807,0.520093,16.5864,10.1715
ENSG00000015520,29881,chr7:44552133-44580914_NPC1L1_ENSG00000015520.10,0,0,0,0,0,0,0,0,0,0
ENSG00000015532,64132,chr17:48423452-48440499_XYLT2_ENSG00000015532.5,0,0,0,0,0,0,0,0,0,0
ENSG00000015568,84220,chr2:110550334-110615272_RGPD5_ENSG00000015568.8,0,7.34832,0.949723,1.01719,0.217738,50.0207,0.0323047,12.8872,0,0
ENSG00000015592,81551,chr8:27092839-27115937_STMN4_ENSG00000015592.12,0,0,0,0,0,0,0,0,0,0
ENSG00000015676,23386,chr7:44418719-44530479_NUDCD3_ENSG00000015676.13,0,17.233,0,0,0,0,0,0.760934,21.7415,0
ENSG00000016082,3670,chr5:50668569-50690564_ISL1_ENSG00000016082.10,0,0,0,0,0,0,0,0,0,0
ENSG00000016391,55349,chr3:53528682-53880417_CHDH_ENSG00000016391.6,0,0,0,0,0,0,0,0,0,0
ENSG00000016402,53832,chr6:137321107-137366298_IL20RA_ENSG00000016402.8,0,0,0,0,0,0,0,0,0,0
ENSG00000016490,1179,chr1:86934050-86965972_CLCA1_ENSG00000016490.11,0,0,0,0,0,0,0,0,0,0
ENSG00000016602,22802,chr1:87012760-87158886_CLCA4_ENSG00000016602.8,0,0,0,0,0,0,0,0,0,0
ENSG00000016864,55830,chr3:52529353-52742182_GLT8D1_ENSG00000016864.12,21.9336,27.2812,0,0,0,0,5.73371,221.224,60.3177,0
ENSG00000017260,27032,chr3:130569438-131100319_ATP2C1_ENSG00000017260.15,0,197.525,0,9.41376,2.88141,0,0,0,0,0
ENSG00000017427,3479,chr12:102789644-102874423_IGF1_ENSG00000017427.11,0,50.4541,0,0,0,0.955301,0,0,0,0
ENSG00000017483,92745,chrX:48316919-48328644_SLC38A5_ENSG00000017483.10,2.09753,0,0,0,0,27.2868,0,0,0,0
ENSG00000017797,10928,chr18:9475006-9538114_RALBP1_ENSG00000017797.7,0,0,1.53261,0,10.1834,0,0,0,0,0
ENSG00000018189,22902,chr4:71569463-71673032_RUFY3_ENSG00000018189.8,0,3.12447,0,0,0,0,0,0,0,0
ENSG00000018236,1272,chr12:41086243-41466220_CNTN1_ENSG00000018236.10,0,0,0,0,0,0,0,0,0,0
ENSG00000018280,6556,chr2:219246751-219261617_SLC11A1_ENSG00000018280.12,0,40.7179,0,0,0,0,0,0,0,0
ENSG00000018408,25937,chr3:149235021-149454501_WWTR1_ENSG00000018408.10,0,0,0,0.748272,0,0,0,0,36.655,0
ENSG00000018510,8540,chr2:178092322-178408564_AGPS_ENSG00000018510.8,0,0,0,2.02964,0,0,0.201259,0,0,2.9403
ENSG00000018607,646915,chr2:133066881-133076309_ZNF806_ENSG00000018607.5,0,0,0,0,0,12.7229,0,0,0,0
ENSG00000018610,63932,chrX:118672111-118699397_CXorf56_ENSG00000018610.9,0,48.1128,0,0,0.131502,110.988,2.85999,0,0,0
ENSG00000018625,477,chr1:160085548-160113381_ATP1A2_ENSG00000018625.10,0,0,0,0,0,109.238,0,0,0,0
ENSG00000018699,55622,chr2:32853098-33046118_TTC27_ENSG00000018699.7,0,0,0,0,0,6.51418,0.534147,0,0,0
ENSG00000018869,147948,chr19:56732680-56904914_ZNF582_ENSG00000018869.12,0,0,0,0,0,0,0,0,0,0
ENSG00000019102,23584,chr11:124617367-124635832_VSIG2_ENSG00000019102.7,0,225.316,0,0,206.541,0,0,0,0,0
ENSG00000019144,23187,chr11:118477154-118550399_PHLDB1_ENSG00000019144.12,0,17.7315,0,0,0,0,0,0,0,0
ENSG00000019169,8685,chr2:119699741-119752236_MARCO_ENSG00000019169.9,0,0,0,0,0,0,0,0,0,0
ENSG00000019186,1591,chr20:52769987-52790512_CYP24A1_ENSG00000019186.5,0,0,0,0,0,66.0468,0,0,0,0
ENSG00000019485,56981,chr11:45115563-45256843_PRDM11_ENSG00000019485.8,0,0,0,0,0,0,0,0,0,0
ENSG00000019505,57586,chr11:45261851-45307870_SYT13_ENSG00000019505.3,0,0,0,0,0,0,0,0,0,0
ENSG00000019549,6591,chr8:49830248-49834299_SNAI2_ENSG00000019549.4,0,0,0,0,0,0,0,0,0.101176,0
ENSG00000019582,972,chr5:149781199-149792492_CD74_ENSG00000019582.10,2513.6,990.926,1325.86,1264.01,23.8987,381.634,1874.03,1350.7,19.758,422.738
ENSG00000019991,3082,chr7:81328321-81399754_HGF_ENSG00000019991.11,0,0,0,0,0,0,0,0,0,0
ENSG00000019995,54764,chr10:126605711-126849739_ZRANB1_ENSG00000019995.6,4.66804e-06,0,0,0,0,0.229034,0,0,0.169469,0
ENSG00000020129,23154,chr1:35899090-36032875_NCDN_ENSG00000020129.11,0,0,0,0,0,0,55.5663,0,0,0
ENSG00000020181,25960,chr8:37641708-37707422_GPR124_ENSG00000020181.13,0,0,0,0,0,0,0,0,0,0
ENSG00000020256,55734,chr20:50668201-50820847_ZFP64_ENSG00000020256.15,0,0,0,0,0,0,0,0,0,0
ENSG00000020426,4331,chr14:61201459-61550451_MNAT1_ENSG00000020426.6,0,0,29.8066,0,17.456,0,0,0,0,0
ENSG00000020577,23034,chr14:55033814-55260033_SAMD4A_ENSG00000020577.9,0,0,0,0,0,0,0,0,0,0
ENSG00000020633,864,chr1:25226001-25291612_RUNX3_ENSG00000020633.14,0,0,0,2.57298,0,0,0.871222,0,1.63502,6.07424
ENSG00000020922,4361,chr11:94152894-94232749_MRE11A_ENSG00000020922.8,0,0,0,0,1.35396,0,0,0,0,0
ENSG00000021300,58473,chr11:73357222-73373864_PLEKHB1_ENSG00000021300.9,0,0,0,0,94.3755,0,2.84052,0,0,0
ENSG00000021355,1992,chr6:2832565-2842240_SERPINB1_ENSG00000021355.8,0,303.592,0.283449,0.479253,413.856,150.579,0,0,0,21.9467
ENSG00000021461,64816,chr7:99425635-99463718_CYP3A43_ENSG00000021461.12,0,0,0,0,0,0,0,0,0,0
ENSG00000021488,11136,chr19:33321414-33360672_SLC7A9_ENSG00000021488.8,0,0,0,0,0,0,0,0,0,0
ENSG00000021574,6683,chr2:32288679-32382706_SPAST_ENSG00000021574.7,0,0,0,0,0,0,0,0,0,0
ENSG00000021645,9369,chr14:78708733-80330762_NRXN3_ENSG00000021645.13,0,0,0,1.58799,0,0,0,0,0,0
ENSG00000021762,114879,chr11:3108345-3187969_OSBPL5_ENSG00000021762.15,0,0,0,0,0,0,0,0,0,0
ENSG00000021776,9716,chr15:35147731-35262040_AQR_ENSG00000021776.6,0,0.281481,0.289303,0.0484716,4.46898,0,0,0,0,0
ENSG00000021826,1373,chr2:211342405-211543831_CPS1_ENSG00000021826.10,0,0,0,0,0,0.105772,2.47947,0,0,0
ENSG00000021852,732,chr1:57394882-59012474_C8B_ENSG00000021852.8,0,0,0,0,0,0,0,0,0,0
ENSG00000022267,2273,chrX:135229558-135293518_FHL1_ENSG00000022267.12,0,0,0,0,0,0,0,0,18.8855,0
ENSG00000022277,51507,chr20:55043646-55101198_RTFDC1_ENSG00000022277.8,0,1.72461,0,0,0,0,0,0,0.698622,0
ENSG00000022355,2554,chr5:161274196-161326975_GABRA1_ENSG00000022355.10,0,0,0,0,0,0,0,0,0,0
ENSG00000022556,55655,chr19:55434876-55512510_NLRP2_ENSG00000022556.11,0,0,0,0,0,0,0,0,0,0
ENSG00000022567,57210,chr8:142217264-142318404_SLC45A4_ENSG00000022567.5,0,0,0,0,0,0,0,0,0,0
ENSG00000022840,9921,chr12:120941076-121015397_RNF10_ENSG00000022840.11,0,1125.69,43.7344,0,1.42702,0,0,0,0,233.295
ENSG00000022976,55778,chr14:102783713-102829253_ZNF839_ENSG00000022976.11,0,8.82905,0,0,0,0,0,0,0,0
