EnsemblGeneID,GeneID,Var1,RHC3869__Epithelial__#2749FE,RHC4746__Epithelial__#2749FE,RHC4760__Epithelial__#2749FE,RHC4761__Epithelial__#2749FE,RHC4763__Epithelial__#2749FE,RHC4767__Macrophage__#FFFF55,RHC4768__Epithelial__#2749FE,RHC4772__Epithelial__#2749FE,RHC4780__Epithelial__#2749FE,RHC4781__Epithelial__#2749FE,RHC4784__Epithelial__#2749FE,RHC4788__Epithelial__#2749FE,RHC4789__Epithelial__#2749FE,RHC4801__Epithelial__#2749FE,RHC4810__Macrophage__#FFFF55,RHC4813__Epithelial__#2749FE,RHC5701__Epithelial__#2749FE,RHC5892__Endothelial__#908DE5
ENSG00000006744,60528,chr17:12895707-12921504_ELAC2_ENSG00000006744.14,0,5.10157,0,3.35687,0,0,0,0,0,0,0,0,0,125.867,0,0,0,0
ENSG00000006747,85477,chr7:12609750-12693228_SCIN_ENSG00000006747.10,0,0,0,0,0,0,0,0,0,0.373182,0,0,3.26581,0,0,0,0,0
ENSG00000006756,414,chrX:2822010-2847392_ARSD_ENSG00000006756.11,0,0,0,0,0,0,0,0,84.8459,0,26.922,0,0,0,0,23.6526,0,64.0345
ENSG00000006757,8228,chrX:7866287-7895780_PNPLA4_ENSG00000006757.7,0,0,0,0,0,0,772.868,0,116.416,489.015,0,0,0,0,0,0,0,0
ENSG00000006788,8735,chr17:10195136-10276447_MYH13_ENSG00000006788.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000006831,79602,chr12:1797739-1897844_ADIPOR2_ENSG00000006831.9,0,0,5.07394,0,0,0,0.204354,0,16.5286,2.76165,39.5576,0,0,33.5239,0,93.4971,0,20.4303
ENSG00000006837,51265,chr5:133450401-133706738_CDKL3_ENSG00000006837.7,0,0,0,0,0,0,0,0,0,0,0,144.257,3.42401,49.8771,0,0,0,0
ENSG00000007001,151531,chr2:158733213-158992666_UPP2_ENSG00000007001.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000007038,10942,chr16:2867163-2876305_PRSS21_ENSG00000007038.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000007047,57787,chr19:45574757-45808541_MARK4_ENSG00000007047.10,0,0,0,0,0,0,0,9.91147,0,0,0,0,0,1601.02,0,0,0,0
ENSG00000007062,8842,chr4:15961865-16086001_PROM1_ENSG00000007062.7,0,17.375,1.47297,4.4781,0,0,0,0,84.013,34.159,0,0,0,0,38.7421,112.716,0,0
ENSG00000007080,115098,chr19:18043824-18054800_CCDC124_ENSG00000007080.6,0,305.653,0,0,0,0,0,12.4909,0,0,0,0,0,318.065,0,0,0,0
ENSG00000007129,90273,chr19:42051553-42093197_CEACAM21_ENSG00000007129.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000007168,5048,chr17:2496503-2588909_PAFAH1B1_ENSG00000007168.8,0,73.625,460.905,9.64375,6.72878,0,110.562,0,0,40.5344,12.0136,181.427,1215.71,0,0,0,0,0
ENSG00000007171,4843,chr17:26083791-26221778_NOS2_ENSG00000007171.12,0,0,0,0,8.90409,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000007174,1770,chr17:11501747-11900827_DNAH9_ENSG00000007174.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0517,0
ENSG00000007202,9703,chr17:26782769-26972472_KIAA0100_ENSG00000007202.10,0,47.7986,0.574799,0,0,0,0,0,0,0,0,2.30816,0,97.3152,0,1.81456,0,0
ENSG00000007216,9058,chr17:26782769-26972472_SLC13A2_ENSG00000007216.10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000007237,8522,chr17:9813925-10101868_GAS7_ENSG00000007237.14,0,0.719241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.635548,0
ENSG00000007255,79090,chr19:45574757-45808541_TRAPPC6A_ENSG00000007255.6,0,0,0,0,0,0,0,12.9027,0,0,0,0,0,0,0,0,0,0
ENSG00000007264,4145,chr19:3777970-3802127_MATK_ENSG00000007264.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000007306,1087,chr19:42177234-42210895_CEACAM7_ENSG00000007306.10,0,0,0,2.04105,0,0,0,0,0,0,0,0,0,0,0,0,327.962,0.977491
ENSG00000007312,974,chr17:62006099-62009714_CD79B_ENSG00000007312.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000007314,6329,chr17:62015913-62050278_SCN4A_ENSG00000007314.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000007341,54879,chr1:113009162-113214241_ST7L_ENSG00000007341.14,0,165.388,0,0,0,0,34.7433,0,67.8898,0,0,0,0,0,0,0,0,0
ENSG00000007350,8277,chrX:153524023-153558700_TKTL1_ENSG00000007350.12,22.987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000007372,5080,chr11:31806339-32127301_PAX6_ENSG00000007372.16,0,0,0,0,73.1138,0,0,0,0,0,31.6514,0,0,0,5.41618,0,0,0
ENSG00000007376,113000,chr16:834973-850737_RPUSD1_ENSG00000007376.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000007384,64285,chr16:108057-126354_RHBDF1_ENSG00000007384.11,0,0,0,0,0,0,0,0,24.8655,1905.37,11.0051,38.0838,81.3005,0,0,0,0,0
ENSG00000007392,55692,chr16:238967-279462_LUC7L_ENSG00000007392.12,29.4241,0,0,0,0,0,13.2276,0,23.0646,0,0,0,107.509,0,0,0,269.92,0
ENSG00000007402,9254,chr3:50384760-50541675_CACNA2D2_ENSG00000007402.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.79869
ENSG00000007516,8938,chr16:1383601-1401912_BAIAP3_ENSG00000007516.9,0,0,0,0,0,0,0,0,0,2.0233,0,0,0,0,0,0,0,0
ENSG00000007520,115939,chr16:1383601-1401912_TSR3_ENSG00000007520.3,0,0,0,0,0,0,0,0,0,70.1805,0,0,0,0,166.159,96.0665,0,0
ENSG00000007541,9091,chr16:616994-634136_PIGQ_ENSG00000007541.10,0,0,0,0,0,0,0,0,0,0,46.3269,0,0,63.6142,4.12138,0,0,0
ENSG00000007545,57585,chr16:1662325-1752281_CRAMP1L_ENSG00000007545.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0.904845,0,0,0,0
ENSG00000007866,7005,chr6:35441373-35464853_TEAD3_ENSG00000007866.14,0,0,0,0,0,0,0,0,0,3.35462,0,317.664,0,2.26546,0,0,1107.49,0
ENSG00000007908,6401,chr1:169631244-169863408_SELE_ENSG00000007908.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000007923,55735,chr1:6684925-6761984_DNAJC11_ENSG00000007923.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.3601,0,0
ENSG00000007933,2328,chr1:171060017-171086959_FMO3_ENSG00000007933.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000007944,29116,chr6:16129355-16148479_MYLIP_ENSG00000007944.10,0,290.557,0,0,0,0,0.728506,0,0,0,0,0,78.5379,0,0,0,0.967649,0
ENSG00000007952,27035,chrX:100098312-100129334_NOX1_ENSG00000007952.13,3.16005,48.7547,0,0,0,0,0.430703,0,69.9503,0,0,0,0,20.4155,0,0,0,0
ENSG00000007968,1870,chr1:23832921-23857712_E2F2_ENSG00000007968.6,0,0,0,0,0,0,0,0,0.281971,0,0,0,0,423.99,0,0,0,0
ENSG00000008018,5689,chr6:170844204-170862429_PSMB1_ENSG00000008018.8,5.90009,942.756,14.1433,0,0,0,1178.21,11.2981,106.528,0,0,0,2.15692,19.9287,42.7518,177.874,0,10.1392
ENSG00000008056,6853,chrX:47420515-47479252_SYN1_ENSG00000008056.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000008083,3720,chr6:15246526-15522252_JARID2_ENSG00000008083.9,0,1.39212,0,50.5563,32.5216,0,9.25513,0,0,0,0,0,0,0,117.245,0,0,0.570077
ENSG00000008086,6792,chrX:18443702-18690229_CDKL5_ENSG00000008086.6,0,0,0,0,0,0,0,0,0,19.2251,0,0,0,0,0,0,0,0
ENSG00000008118,57172,chr1:209757061-209787283_CAMK1G_ENSG00000008118.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000008128,728642,chr1:1634168-1677431_CDK11A_ENSG00000008128.18,303.892,102.789,64.326,0,177.375,9.86025,378.947,511.87,3.57857,53.5697,82.9315,123.194,318.44,569.488,25.4617,378.439,0,665.849
ENSG00000008130,65220,chr1:1682670-1711896_NADK_ENSG00000008130.11,0,0,0,0,0,0,0,0,0,0,0,5.17733,0,0,0,15.8341,0,0
ENSG00000008196,7021,chr6:50786435-50815326_TFAP2B_ENSG00000008196.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000008197,83741,chr6:50681540-50740701_TFAP2D_ENSG00000008197.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000008226,9940,chr3:38080695-38178733_DLEC1_ENSG00000008226.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000008256,9265,chr7:6201406-6312275_CYTH3_ENSG00000008256.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000008277,53616,chr7:87563457-87832204_ADAM22_ENSG00000008277.10,0.217269,0,0,0,0,0.625584,0,0.215272,0,0,0,0,0,0,0,0,0,0
ENSG00000008282,6856,chr7:105730948-105753022_SYPL1_ENSG00000008282.3,0.861646,31.9293,0,0,0,145.379,89.8023,0,60.2536,2.19342,0,2.44327,0,0,8.57557,0.591503,5274.4,0
ENSG00000008283,1534,chr17:61509664-61523739_CYB561_ENSG00000008283.11,23.3045,60.5863,33.2127,0,36.5366,259.097,6.07032,105.257,6.73511,0,0,9.13522,38.891,10.7704,0,11.5993,0,363.802
ENSG00000008294,9043,chr17:49039534-49198226_SPAG9_ENSG00000008294.16,0,37.4966,0,0,0,0,0,0,0,193.152,0,571.279,37.1092,1.4404,31.4471,40.7466,251.037,0
ENSG00000008300,1951,chr3:48673901-48700348_CELSR3_ENSG00000008300.10,0,0,0,0,0,0,0,0,5.83064,0,0,0,296.496,0,0,0,0,0
ENSG00000008311,10157,chr7:121715700-121784334_AASS_ENSG00000008311.10,0.280167,0.856782,0,0,0,0,0,0,0,0,0,0.479219,0,0,0,0,0,0.27458
ENSG00000008323,55200,chr12:6419601-6437672_PLEKHG6_ENSG00000008323.11,0,0,0,32.675,0,0,0,0,0,5.88223,0,0,0,0,0,0,0,0
ENSG00000008324,51188,chr3:42589460-42709072_SS18L2_ENSG00000008324.6,459.517,0,0,18.0183,0,0,0,110.887,0,0,0,0,0,0,0,468.792,0,0
ENSG00000008382,84954,chr19:4343523-4360083_MPND_ENSG00000008382.11,0,0,0,0,741.028,0,0,22.8188,0,0,0,0,0,56.4822,0,0,0,0
ENSG00000008394,4257,chr12:16500075-16763528_MGST1_ENSG00000008394.8,111.865,137.522,2.52059,0,0,9.7224,556.711,380.173,509.659,3.68683,0,98.9802,767.276,45.4828,281.395,356.082,324.813,47.284
ENSG00000008405,1407,chr12:107385141-107517092_CRY1_ENSG00000008405.7,0,198.16,0,0,0,3.00083,1.14509,0,0,144.454,0,0,0,0,0,0,0,0.215894
ENSG00000008438,8993,chr19:46498338-46526323_PGLYRP1_ENSG00000008438.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000008441,4784,chr19:13106421-13209610_NFIX_ENSG00000008441.12,553.72,0,0,0,0,0,0,0,1.51368,0,0,0,0,3.28193,0,0,0,0
ENSG00000008513,6482,chr8:134467090-134584183_ST3GAL1_ENSG00000008513.10,0,0,0,0,0,0,0,0,0,0,1.53004,0,0,0,0,0,0,8.30081
ENSG00000008516,64386,chr16:3096681-3110727_MMP25_ENSG00000008516.12,0,0,0,0,0,0,0,0,0,0,61.5742,0,0,0,0,0,0,0
ENSG00000008517,9235,chr16:3115297-3137101_IL32_ENSG00000008517.12,224.634,566.547,0,0,19.1899,40.1111,372.843,636.578,478.973,1223.05,0,38.8526,0,944.025,0,291.799,35.9493,0
ENSG00000008710,5310,chr16:2089815-2185899_PKD1_ENSG00000008710.13,0,0,0,0,0,0,0.8827,0.730722,3.42797,0,0,0,3.91207,0,0,2.85098,0,0
ENSG00000008735,23542,chr22:51007289-51052409_MAPK8IP2_ENSG00000008735.10,0,0,0,0,0,0,0,0,0.759291,0,0,0,0,0,0,0,0,0
ENSG00000008838,9862,chr17:38175349-38256978_MED24_ENSG00000008838.13,0,0,0,0,0,0,0,1.9403,0,0,0,0,0,9.65386,0,0,0,223.873
ENSG00000008853,23221,chr8:22545171-22941132_RHOBTB2_ENSG00000008853.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000008869,54497,chr2:37195525-37311485_HEATR5B_ENSG00000008869.7,33.4441,0,0,0,0,0,0,0,0,0,0,3.85981,45.1291,0,0,0,0,0
ENSG00000008952,7095,chr3:169657140-169716161_SEC62_ENSG00000008952.12,0.164685,177.502,7.67589,0,638.611,995.126,286.437,0,118.266,80.733,83.5139,41.7971,148.658,4.60733,0,19.8119,0,1425.7
ENSG00000008988,6224,chr8:56979853-56987069_RPS20_ENSG00000008988.5,2394.42,1245.23,134.106,2329.16,0,6310.03,1264.62,171.504,434.607,140.453,0,0,1585.2,330.882,1297.9,1243.81,20.9529,948.247
ENSG00000009307,7812,chr1:115259533-115301297_CSDE1_ENSG00000009307.11,29.1121,2.3949,0.68554,0,0,0,20.6788,1.29886,132.583,11.3397,0,47.0223,0,0.654327,0.63038,349.9,103.83,2.68386
ENSG00000009335,9690,chr7:156931606-157062066_UBE3C_ENSG00000009335.13,0,0,0,0,0,0,0.231818,0,12.1842,0,0,0.745333,1.90353,0,0,0,74.4716,11.8378
ENSG00000009413,5980,chr6:111620233-111927481_REV3L_ENSG00000009413.11,326.202,4.12083,0,0.373231,0,0,145.86,0.848431,5.07589,3.76488,1.25502,144.031,1.94476,180.745,0,15.5843,3.78575,3.05991
ENSG00000009694,10178,chrX:123093082-124097666_TENM1_ENSG00000009694.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000009709,5081,chr1:18957499-19075360_PAX7_ENSG00000009709.7,0,0,0,0,0,75.7372,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000009724,10747,chr1:11086579-11107290_MASP2_ENSG00000009724.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000009765,389434,chr6:150690027-150727105_IYD_ENSG00000009765.10,0,0,0.717528,0,4.3599,3.04335,0,1.94894,0,0,0,0,0,0,0,0,0,0
ENSG00000009780,199870,chr1:28052489-28089633_FAM76A_ENSG00000009780.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164.93,0,0
ENSG00000009790,80342,chr1:209929376-209957904_TRAF3IP3_ENSG00000009790.10,0,0,0,0,0,6.79965,0,0,0,0,0,2.48093,121.187,50.3333,0,0,0,0
ENSG00000009830,29954,chr14:77741298-77797940_POMT2_ENSG00000009830.7,0,0,0,0,0,0,0,6.0612,8.76731,0,0,0,4.10716,0,0,0,0,0
ENSG00000009844,51534,chr6:142468366-142545826_VTA1_ENSG00000009844.11,0,0,0,0,1.00603,0,17.4796,3.87432,173.726,0,0,128.267,0,0,0,50.9205,0,0
ENSG00000009950,51085,chr7:73007523-73038873_MLXIPL_ENSG00000009950.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000009954,9031,chr7:72854727-72936608_BAZ1B_ENSG00000009954.6,79.5945,12.919,0,0,0,15.2326,1.07862,11.4624,7.72292,0,3.49543,42.5336,65.0871,13.748,0,36.0365,0,0
ENSG00000010017,10048,chr6:13615558-13711796_RANBP9_ENSG00000010017.9,0,0,0,0,0,0,6.37274,0,0.254765,0,0,0,0,0,0,0,0,0
ENSG00000010030,51513,chr6:36322418-36458920_ETV7_ENSG00000010030.9,0,0,0,0,0,0,0,0,0,0,0,2.02716,0,0,0,0,0,0
ENSG00000010072,83932,chr1:231468479-231490769_SPRTN_ENSG00000010072.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000010165,51603,chr1:171750787-171783163_METTL13_ENSG00000010165.15,0,1.99719,0,0,0,0,0,0,0,0,0,170.927,0,0,0,1.39329,0,0
ENSG00000010219,8798,chr12:4671369-4960277_DYRK4_ENSG00000010219.9,0,0,0,2847.46,0,1455.72,0,0,0,0,0,0,528.057,0,0,0,0,92.8022
ENSG00000010244,7756,chr17:30593194-30708905_ZNF207_ENSG00000010244.12,0,27.112,212.927,3.60113,20.4121,1.30145,166.249,4.01772,27.4918,33.5623,0,302.356,843.636,79.2075,117.109,222.161,0,17.0993
ENSG00000010256,7384,chr3:48636434-48648409_UQCRC1_ENSG00000010256.6,0,237.844,10.7399,499.653,0,0,213.177,386.878,51.9629,30.0882,0,2.86294,2902.47,65.9678,547.242,440.423,0,0
ENSG00000010270,83930,chr7:38217823-38270272_STARD3NL_ENSG00000010270.9,0,0,6.57026,0,0,0,0,0,4.56751,0,0,0,6.55703,0,1353.4,7.2992,0,0
ENSG00000010278,928,chr12:6308880-6347425_CD9_ENSG00000010278.7,1218.12,1406.72,0,19.9599,0,0,299.654,1237.93,1493.85,1618.73,16.1985,99.1106,65.6389,429.643,873.153,1107.5,176.021,211.837
ENSG00000010282,57467,chr3:42734154-42846023_HHATL_ENSG00000010282.10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000010292,9918,chr12:6601149-6641121_NCAPD2_ENSG00000010292.8,1116.38,0,3.49176,0,0,0,0,0,0,0,0,0,0,0,3.81369,0,0,0
ENSG00000010295,25900,chr12:6647540-6665239_IFFO1_ENSG00000010295.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000010310,2696,chr19:46171501-46186982_GIPR_ENSG00000010310.4,0,0,0,0,0,0,0,0,178.921,29.874,0,0,0,0,0,0,0,0
ENSG00000010318,51533,chr3:52444672-52457657_PHF7_ENSG00000010318.15,0,0,0,0,0,0,0,0,0,9.82898,0,0,0,0,0,0,0,0
ENSG00000010319,56920,chr3:52467068-52479101_SEMA3G_ENSG00000010319.2,0,0,0,1.64737,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000010322,11188,chr3:52489133-52527087_NISCH_ENSG00000010322.11,0,10.2958,0,111.058,0,13.6662,53.9404,1.84972,0,12.8944,0,0,120.536,0,0,32.5113,0,0
ENSG00000010327,23166,chr3:52529353-52742182_STAB1_ENSG00000010327.6,0,0,0,0,0,855.321,0,0,0,0,0,0,0,15.7221,0,0,0,0
ENSG00000010361,80199,chr19:50270224-50320633_FUZ_ENSG00000010361.9,0,0,0,0,0,0,0,0,0,0,38.9003,0,0,0,0,0,0,0
ENSG00000010379,6540,chr12:329788-372039_SLC6A13_ENSG00000010379.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000010404,3423,chrX:148558520-148632055_IDS_ENSG00000010404.13,0.204042,7.56238,0,0,0,0,0,0,0,109.528,103.791,0,38.0973,0.308419,0,0,32.5,0
ENSG00000010438,5646,chr9:33750514-33920402_PRSS3_ENSG00000010438.12,0,0,0,0,0,0,0,0,0,24.2895,0,0,0,0,0,0,0,0
ENSG00000010539,7752,chr16:3238211-3286221_ZNF200_ENSG00000010539.7,0,0,0,0,0,0,0,0,0,0,11.1816,0,0,0,0,0,0,0
ENSG00000010610,920,chr12:6896023-6929974_CD4_ENSG00000010610.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120.35,0,0,0
ENSG00000010626,10233,chr12:6976282-7032861_LRRC23_ENSG00000010626.10,0,0,0,493.657,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000010671,695,chrX:100604434-100641183_BTK_ENSG00000010671.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000010704,3077,chr6:26087508-26098571_HFE_ENSG00000010704.14,0,0,0,0,0,0,0,0,19.9865,0.130197,0,0,0,0,0.410403,10.1723,0,0
ENSG00000010803,22955,chr1:41492871-41707826_SCMH1_ENSG00000010803.12,0,0,0,0,0,0,0,0,0,0,0,0,234.687,565.668,0,0,0,0
ENSG00000010810,2534,chr6:111981534-112194655_FYN_ENSG00000010810.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000010818,3097,chr6:143069579-143266338_HIVEP2_ENSG00000010818.4,0,0,0,0,0,0,0,0,0,0,0,3.09384,0,0,0,0,0,0
ENSG00000010932,2326,chr1:171216718-171255117_FMO1_ENSG00000010932.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000011007,6924,chr1:24069644-24104777_TCEB3_ENSG00000011007.8,2.48755,0,0,0,0,0,0,0,25.1886,4.85125,0,0,29.0955,0,0,0.241825,0,6.49915
ENSG00000011009,11313,chr1:24117459-24122029_LYPLA2_ENSG00000011009.6,0,0,0,0,0,0,24.0181,0,2.33842,0,12.9959,0,0,0,0,1.37651,0,48.2253
ENSG00000011021,1185,chr1:11821843-11908402_CLCN6_ENSG00000011021.17,0,0,0,7.4404,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000011028,9902,chr17:60704761-60770958_MRC2_ENSG00000011028.9,0,0,0,0,36.3146,0,0,0,0,0,0,0,0,13.4603,0,0,0,0
ENSG00000011052,654364,chr17:49230896-49249108_NME2_ENSG00000011052.17,0,0,0,0,0,0,269.584,0,49.9666,6.91117,16.436,51.7104,0,0,524.728,5.19304,0,0
ENSG00000011083,6534,chr5:149569519-149669854_SLC6A7_ENSG00000011083.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000011105,10867,chr12:3186520-3395730_TSPAN9_ENSG00000011105.7,0,0,0,0,0,0,3.14834,0,0,0.636226,0,0,0,0,0,0,0,0
ENSG00000011114,55727,chr14:93703895-93799438_BTBD7_ENSG00000011114.10,10.4679,0,0,0,0,1.11464,0,0.62378,0,0,0,0,0,2.41488,0,0,1699.52,8.49143
ENSG00000011132,9546,chr19:3750816-3761697_APBA3_ENSG00000011132.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000011143,54903,chr17:56282802-56345879_MKS1_ENSG00000011143.12,995.897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.727214,0,0
ENSG00000011198,51099,chr3:43328003-43775863_ABHD5_ENSG00000011198.3,0,18.1758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000011201,3730,chrX:8496914-8700227_KAL1_ENSG00000011201.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000011243,26993,chr19:15464195-15529952_AKAP8L_ENSG00000011243.13,0,1031.54,0,0,0,0,1.20357,0,0,0,0,0,30.8337,0,0,79.8114,0,0
ENSG00000011258,54799,chr17:49254785-49337524_MBTD1_ENSG00000011258.11,83.7985,0,0,0,0,0,0.125509,0,0,0.367507,0,0,0,220.412,0,0,0,0
ENSG00000011260,51096,chr17:49337888-49375297_UTP18_ENSG00000011260.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.15035,0,0
ENSG00000011275,54476,chr7:5659677-5821370_RNF216_ENSG00000011275.14,1.85517,0,0,0,430.961,0,0,0,5.08743,2.11884,0,0,0,47.0574,0,0,0,72.2307
ENSG00000011295,54902,chr17:15879873-16256970_TTC19_ENSG00000011295.11,21.1511,0,0,0,0,2.24128,138.343,51.959,14.1286,27.5663,1.21815,461.524,134.672,3.85342,0,36.5449,907.343,350.708
ENSG00000011304,5725,chr19:797074-812327_PTBP1_ENSG00000011304.12,486.085,155.698,28.4626,0,0,807.76,3.70471,0,0,0.826561,9.62179,17.25,16.9337,22.866,4.22413,63.3908,4.231,12.5909
ENSG00000011332,8193,chr19:38701645-38720354_DPF1_ENSG00000011332.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000011347,9066,chr11:61282784-61348620_SYT7_ENSG00000011347.5,0,0,0,0,205.214,0,0,0,0,0,0,0,0,88.6532,0,0,0,0
ENSG00000011376,23395,chr3:45429997-45590913_LARS2_ENSG00000011376.5,0,0,0,0,0,0,0,0,8.16632,0,2.08173,0,0,0,0,0,0,0
ENSG00000011405,5286,chr11:17095935-17229530_PIK3C2A_ENSG00000011405.9,0,0,0,0,0,77.9587,3.90753,0,67.2252,9.89279,0.812293,0,0,9.73509,1.05805,111.7,0,641.341
ENSG00000011422,5329,chr19:44150246-44174699_PLAUR_ENSG00000011422.7,2.33463,1420.57,0,315.526,399.829,0,1.03231,0,1226.6,23.1177,0,241.921,0,2285.25,651.543,1639.67,1800.96,0
ENSG00000011426,54443,chr7:36363829-36493400_ANLN_ENSG00000011426.6,54.9668,19.6664,0,0,0,54.0257,0,0,0,0,0,0,0,27.435,0,0,0,0
ENSG00000011451,58525,chr19:15532318-15560762_WIZ_ENSG00000011451.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000011454,23637,chr9:125703111-125867145_RABGAP1_ENSG00000011454.12,2.43093,0,0,0,0,0,0,0,0,175.333,0,0,0,92.6508,0,3.71303,1.70424,96.1721
ENSG00000011465,1634,chr12:91539024-91576900_DCN_ENSG00000011465.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000011478,54814,chr19:46190711-46207247_QPCTL_ENSG00000011478.7,3.38941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000011485,5536,chr19:46850250-46896238_PPP5C_ENSG00000011485.10,2.84977,0,0,0,0,11.2414,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000011523,23177,chr2:65283499-65357240_CEP68_ENSG00000011523.9,0.160665,0,0,0,6.8974,0,0,0,0,0.268695,0,130.28,0,2.9631,0,0,0.271909,0.160098
ENSG00000011566,8491,chr2:39476406-39945103_MAP4K3_ENSG00000011566.10,2.21919,0,0,0,0,0,3.5662,0,0,86.3153,0,53.7639,0,0,0,0,0,32.4708
ENSG00000011590,27033,chr19:36195428-36207940_ZBTB32_ENSG00000011590.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000011600,7305,chr19:36395302-36399197_TYROBP_ENSG00000011600.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,559.698,0,0,0
ENSG00000011638,57146,chr16:20944432-21191937_TMEM159_ENSG00000011638.6,0,36.0453,0,0,0,0,0.639424,0,0,61.6402,0,0,0,4.278,0,0,0,3.11745
ENSG00000011677,2556,chrX:151307354-151619830_GABRA3_ENSG00000011677.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000012048,672,chr17:41196311-41277500_BRCA1_ENSG00000012048.15,288.705,0,0,0,0,0,0,0,0,0,0,0,221.468,85.2124,0,0,0,0
ENSG00000012061,2067,chr19:45882891-45982086_ERCC1_ENSG00000012061.11,0,0,35.4576,0,0,0,59.6715,0,0,0,0,12.1364,0,2.2561,0,0,0,0.604774
ENSG00000012124,933,chr19:35810163-35838258_CD22_ENSG00000012124.10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000012171,7869,chr3:50304989-50314977_SEMA3B_ENSG00000012171.13,0,0,0,0,0,0,0,0,15.1535,0,0,0,0,0,0,0,0,0
