EnsemblGeneID,GeneID,Var1,RHC3546__Tcell__#C6E879,RHC4045__MastCell__#E596C5,RHC4053__Tcell__#C6E879,RHC4747__Tcell__#C6E879,RHC4771__Tcell__#C6E879,RHC4776__Tcell__#C6E879,RHC4804__Tcell__#C6E879,RHL2752__Tcell__#C6E879,RHC5620__Tcell__#C6E879,RHC5646__Tcell__#C6E879,RHC5699__Tcell__#C6E879,RHC5702__Tcell__#C6E879,RHC5827__Tcell__#C6E879,RHC5910__Tcell__#C6E879,RHC5982__Tcell__#C6E879,RHC5995__Tcell__#C6E879,RHC6004__Tcell__#C6E879
ENSG00000007171,4843,chr17:26083791-26221778_NOS2_ENSG00000007171.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000007174,1770,chr17:11501747-11900827_DNAH9_ENSG00000007174.13,0.99064,0,0,0,0,0,0,0,0,0,0,0,0,0,0.828579,0,0
ENSG00000007202,9703,chr17:26782769-26972472_KIAA0100_ENSG00000007202.10,3.80653,0.0956683,0,0,0,0,0.986784,0,0,0,0,0,0,0.178846,0,0,2.66314
ENSG00000007216,9058,chr17:26782769-26972472_SLC13A2_ENSG00000007216.10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000007237,8522,chr17:9813925-10101868_GAS7_ENSG00000007237.14,0,0,2.06116,0.421502,44.1299,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000007255,79090,chr19:45574757-45808541_TRAPPC6A_ENSG00000007255.6,0,0,0,0,2695.07,0,0,0,2.86366,0,0,0,0,0,0,0,0
ENSG00000007264,4145,chr19:3777970-3802127_MATK_ENSG00000007264.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000007306,1087,chr19:42177234-42210895_CEACAM7_ENSG00000007306.10,0,0,0,0,0,0,0,0,0,0,0,89.328,0,1.17801,0,0,0
ENSG00000007312,974,chr17:62006099-62009714_CD79B_ENSG00000007312.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000007314,6329,chr17:62015913-62050278_SCN4A_ENSG00000007314.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000007341,54879,chr1:113009162-113214241_ST7L_ENSG00000007341.14,0,0,0,132.151,0,0,0,0,0,0,0,0,7.53012,0,0,462.035,8.48556
ENSG00000007350,8277,chrX:153524023-153558700_TKTL1_ENSG00000007350.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000007372,5080,chr11:31806339-32127301_PAX6_ENSG00000007372.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000007376,113000,chr16:834973-850737_RPUSD1_ENSG00000007376.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000007384,64285,chr16:108057-126354_RHBDF1_ENSG00000007384.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000007392,55692,chr16:238967-279462_LUC7L_ENSG00000007392.12,0,0,0,59.6747,0,0,276.694,0,1.39568,102.38,0,3.47353,0,0,0,0,0
ENSG00000007402,9254,chr3:50384760-50541675_CACNA2D2_ENSG00000007402.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000007516,8938,chr16:1383601-1401912_BAIAP3_ENSG00000007516.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.322313
ENSG00000007520,115939,chr16:1383601-1401912_TSR3_ENSG00000007520.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107.888
ENSG00000007541,9091,chr16:616994-634136_PIGQ_ENSG00000007541.10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.89471,0,0
ENSG00000007545,57585,chr16:1662325-1752281_CRAMP1L_ENSG00000007545.11,0,0.162761,0,0,0,0,22.1983,0,0,0,0,0,0,0,0,0,0
ENSG00000007866,7005,chr6:35441373-35464853_TEAD3_ENSG00000007866.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000007908,6401,chr1:169631244-169863408_SELE_ENSG00000007908.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000007923,55735,chr1:6684925-6761984_DNAJC11_ENSG00000007923.11,0,0,0,0,0,0,0,0,0,0,66.3126,0,0,0,0,0,0
ENSG00000007933,2328,chr1:171060017-171086959_FMO3_ENSG00000007933.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000007944,29116,chr6:16129355-16148479_MYLIP_ENSG00000007944.10,0,0,0,0,0,0,0,0,0,0,0,0,0.186966,0,0,0,0
ENSG00000007952,27035,chrX:100098312-100129334_NOX1_ENSG00000007952.13,0,0,0,0,0,0,0,4.40158,0,0,0,1.90708,0,0,0,0,0
ENSG00000007968,1870,chr1:23832921-23857712_E2F2_ENSG00000007968.6,0,0,0,0.395706,0,0,0,0,0,0,0,0,0,0,0,0,385.588
ENSG00000008018,5689,chr6:170844204-170862429_PSMB1_ENSG00000008018.8,1003.3,0,0,79.153,0,0,0,488.853,170.408,0,0,1133.9,0,0,0,612.474,7.36349
ENSG00000008056,6853,chrX:47420515-47479252_SYN1_ENSG00000008056.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000008083,3720,chr6:15246526-15522252_JARID2_ENSG00000008083.9,87.3713,0,0,151.506,0,0,24.846,0,0,102.249,0.145222,61.3256,0,0,0,0,0
ENSG00000008086,6792,chrX:18443702-18690229_CDKL5_ENSG00000008086.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000008118,57172,chr1:209757061-209787283_CAMK1G_ENSG00000008118.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000008128,728642,chr1:1634168-1677431_CDK11A_ENSG00000008128.18,0,0,3.61065,0,0,0,183.904,154.409,185.406,0,6.09282,0,0,684.214,0,0,6.18849
ENSG00000008130,65220,chr1:1682670-1711896_NADK_ENSG00000008130.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000008196,7021,chr6:50786435-50815326_TFAP2B_ENSG00000008196.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000008197,83741,chr6:50681540-50740701_TFAP2D_ENSG00000008197.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000008226,9940,chr3:38080695-38178733_DLEC1_ENSG00000008226.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000008256,9265,chr7:6201406-6312275_CYTH3_ENSG00000008256.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000008277,53616,chr7:87563457-87832204_ADAM22_ENSG00000008277.10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000008282,6856,chr7:105730948-105753022_SYPL1_ENSG00000008282.3,18.1713,0,434.234,0.547218,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000008283,1534,chr17:61509664-61523739_CYB561_ENSG00000008283.11,0,169.938,0,0,0,0,0,0,0,0,0,0,0.229557,0,0,0,0
ENSG00000008294,9043,chr17:49039534-49198226_SPAG9_ENSG00000008294.16,1.40594,0,0,3.46672,0,0,19.5808,0,0,0,0,0,42.9027,0,0,0,0
ENSG00000008300,1951,chr3:48673901-48700348_CELSR3_ENSG00000008300.10,0.125168,0,0,0,0,0,0,0,0,0,0.224415,0,0,0,0,0,0.820899
ENSG00000008311,10157,chr7:121715700-121784334_AASS_ENSG00000008311.10,0.47747,0,0,0,0,0,0,0,0,0.463372,0.251749,0,0.170588,2.62473,0,0,0
ENSG00000008323,55200,chr12:6419601-6437672_PLEKHG6_ENSG00000008323.11,0.481697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000008324,51188,chr3:42589460-42709072_SS18L2_ENSG00000008324.6,0,0,0,0,0,0,0,0,0,525.282,0,0,0,18.5851,0,0,224.227
ENSG00000008382,84954,chr19:4343523-4360083_MPND_ENSG00000008382.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000008394,4257,chr12:16500075-16763528_MGST1_ENSG00000008394.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000008405,1407,chr12:107385141-107517092_CRY1_ENSG00000008405.7,0,0,185.628,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000008438,8993,chr19:46498338-46526323_PGLYRP1_ENSG00000008438.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000008441,4784,chr19:13106421-13209610_NFIX_ENSG00000008441.12,4.32776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000008513,6482,chr8:134467090-134584183_ST3GAL1_ENSG00000008513.10,33.9661,0,0,0,7.98338,0,27.7159,0,0,0,0,40.0678,0.100806,0,0,0,394.569
ENSG00000008516,64386,chr16:3096681-3110727_MMP25_ENSG00000008516.12,0,0,0,1.81208,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000008517,9235,chr16:3115297-3137101_IL32_ENSG00000008517.12,248.724,3.12567,650.576,4850.92,2860.26,294.679,3927.94,478.303,379.791,1460.82,2156.98,76.2997,62.5055,0,0,1284.14,402.223
ENSG00000008710,5310,chr16:2089815-2185899_PKD1_ENSG00000008710.13,0,0.617664,39.102,0,0,0,0,0,0,0,0,0,0,0,0,1.58866,0
ENSG00000008735,23542,chr22:51007289-51052409_MAPK8IP2_ENSG00000008735.10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000008838,9862,chr17:38175349-38256978_MED24_ENSG00000008838.13,70.4331,0,3.53548,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000008853,23221,chr8:22545171-22941132_RHOBTB2_ENSG00000008853.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000008869,54497,chr2:37195525-37311485_HEATR5B_ENSG00000008869.7,0,0,16.9021,0,0,0,0,0,0,285.003,0,0,0,0,0,0,0
ENSG00000008952,7095,chr3:169657140-169716161_SEC62_ENSG00000008952.12,0,0,337.052,6.43923,0,0,682.572,1174.49,29.4084,959.423,111.246,1218.38,0,0,0,2565.45,27.0057
ENSG00000008988,6224,chr8:56979853-56987069_RPS20_ENSG00000008988.5,380.004,133.171,1146.49,2794.39,2629.35,133.34,1136.23,689.58,1363.13,2957.83,1285.11,2.32646,1600.21,138.65,151.975,691.64,919.617
ENSG00000009307,7812,chr1:115259533-115301297_CSDE1_ENSG00000009307.11,1.84302,0,261.092,531.445,0,1.08371,616.303,60.8989,191.848,16.3743,1442.37,223.337,0.458947,0,0.45471,15.8186,1564.91
ENSG00000009335,9690,chr7:156931606-157062066_UBE3C_ENSG00000009335.13,0,0,0,0,0,0,102.139,0,28.2073,0,0,0,0,0,0,0,0.649361
ENSG00000009413,5980,chr6:111620233-111927481_REV3L_ENSG00000009413.11,0,22.2498,0,0,0,1714.39,0.502966,4.42827,0,857.093,0,0.561246,0.143274,0,0.637681,0.530604,270.495
ENSG00000009694,10178,chrX:123093082-124097666_TENM1_ENSG00000009694.9,0,0,0,0,0,0,0,0,0,0,0,6.41155,0,0,0,0,0
ENSG00000009709,5081,chr1:18957499-19075360_PAX7_ENSG00000009709.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000009724,10747,chr1:11086579-11107290_MASP2_ENSG00000009724.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000009765,389434,chr6:150690027-150727105_IYD_ENSG00000009765.10,0.567915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000009780,199870,chr1:28052489-28089633_FAM76A_ENSG00000009780.11,1.92876,0,0,0,0,0,516.056,12.3129,0,0,19.4195,649.072,0.983714,3090.22,0,0,236.48
ENSG00000009790,80342,chr1:209929376-209957904_TRAF3IP3_ENSG00000009790.10,143.139,0,0,1230.41,0,0,383.142,142.899,678.53,0,0,104.378,0,12.477,0,0,29.5463
ENSG00000009830,29954,chr14:77741298-77797940_POMT2_ENSG00000009830.7,0.277188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000009844,51534,chr6:142468366-142545826_VTA1_ENSG00000009844.11,1.37363,0,0,0,0,0,175.845,360.718,0,0,0,264.921,2570,0,0,0,79.6881
ENSG00000009950,51085,chr7:73007523-73038873_MLXIPL_ENSG00000009950.11,0,0,0,0,0,0,0,0,0,0,0,1.38728,0,0,0,0,0
ENSG00000009954,9031,chr7:72854727-72936608_BAZ1B_ENSG00000009954.6,0,0.169812,0,10.6771,194.771,0,0.366345,0,0,3.74136,0,0,62.7487,0,693.419,435.736,8.69983
ENSG00000010017,10048,chr6:13615558-13711796_RANBP9_ENSG00000010017.9,9.3555,8.53595,0,0,4.85897,0,0,0,180.504,0.337501,0,0,0,0,1154.95,552.236,0
ENSG00000010030,51513,chr6:36322418-36458920_ETV7_ENSG00000010030.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000010072,83932,chr1:231468479-231490769_SPRTN_ENSG00000010072.11,0,0,0,0,0,0,267.918,0,0,0,0,0,0,0,0,5.42514,0
ENSG00000010165,51603,chr1:171750787-171783163_METTL13_ENSG00000010165.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000010219,8798,chr12:4671369-4960277_DYRK4_ENSG00000010219.9,0,0,0,0,0,0,0,407.46,0,0,0,0,0,0,0,0,0
ENSG00000010244,7756,chr17:30593194-30708905_ZNF207_ENSG00000010244.12,4.09022,0,49.0265,0,0,442.676,0.678056,1272.24,4.54815,0,0,0,85.7234,0,14.3935,19.4339,15.8996
ENSG00000010256,7384,chr3:48636434-48648409_UQCRC1_ENSG00000010256.6,37.8665,0,0,79.1203,0,0,0,0,0,3210.84,0,0,0,0,0,0,119.104
ENSG00000010270,83930,chr7:38217823-38270272_STARD3NL_ENSG00000010270.9,0,0,0,46.2421,899.78,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000010278,928,chr12:6308880-6347425_CD9_ENSG00000010278.7,4.96952,536.371,0,0,0,0,81.2283,0,0.70673,10.3935,4.53592,5.99257,502.334,149.469,0,0,0
ENSG00000010282,57467,chr3:42734154-42846023_HHATL_ENSG00000010282.10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000010292,9918,chr12:6601149-6641121_NCAPD2_ENSG00000010292.8,0,97.0805,0,8.0562,174.857,0,0,0,0,0,0,0,0,0,85.0812,0.188595,21.3992
ENSG00000010295,25900,chr12:6647540-6665239_IFFO1_ENSG00000010295.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000010310,2696,chr19:46171501-46186982_GIPR_ENSG00000010310.4,0,0,0,0,2363.06,0,0,0,0,0,6.16133,0,0,0,0,0,0
ENSG00000010318,51533,chr3:52444672-52457657_PHF7_ENSG00000010318.15,75.2484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000010319,56920,chr3:52467068-52479101_SEMA3G_ENSG00000010319.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000010322,11188,chr3:52489133-52527087_NISCH_ENSG00000010322.11,0,0,0,0.825259,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000010327,23166,chr3:52529353-52742182_STAB1_ENSG00000010327.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000010361,80199,chr19:50270224-50320633_FUZ_ENSG00000010361.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000010379,6540,chr12:329788-372039_SLC6A13_ENSG00000010379.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000010404,3423,chrX:148558520-148632055_IDS_ENSG00000010404.13,7.93777,0,0,22.4794,0,70.7574,2.54871,10.1571,0,0,0,197.949,63.1808,155.621,24.8265,0,130.311
ENSG00000010438,5646,chr9:33750514-33920402_PRSS3_ENSG00000010438.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000010539,7752,chr16:3238211-3286221_ZNF200_ENSG00000010539.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000010610,920,chr12:6896023-6929974_CD4_ENSG00000010610.5,0,0,0,0,0,0,0,3.51594,1151.14,0,0,657.384,0,0,0,0,0
ENSG00000010626,10233,chr12:6976282-7032861_LRRC23_ENSG00000010626.10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000010671,695,chrX:100604434-100641183_BTK_ENSG00000010671.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000010704,3077,chr6:26087508-26098571_HFE_ENSG00000010704.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000010803,22955,chr1:41492871-41707826_SCMH1_ENSG00000010803.12,0,596.064,1752.36,0,0,0,0,0,27.3081,0,0,0,0,0,0,0,113.763
ENSG00000010810,2534,chr6:111981534-112194655_FYN_ENSG00000010810.13,145.755,582.549,0,51.9916,24.5488,185.898,1327.29,0,17.1811,135.218,0,341.576,0,0,0,0,0.495358
ENSG00000010818,3097,chr6:143069579-143266338_HIVEP2_ENSG00000010818.4,0,0,4.66987,0,0,0,0,0,0,0,0,23.2141,0,0,0,0,0
ENSG00000010932,2326,chr1:171216718-171255117_FMO1_ENSG00000010932.11,0,0,0,0,0,0.400935,0,0,0,0,0,0,0,0,0,0,0
ENSG00000011007,6924,chr1:24069644-24104777_TCEB3_ENSG00000011007.8,0,0,0,0,0,0,570.088,2.07398,0,0,0,391.015,0,0,0,0.445535,0
ENSG00000011009,11313,chr1:24117459-24122029_LYPLA2_ENSG00000011009.6,1.03062,0,0,41.3083,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000011021,1185,chr1:11821843-11908402_CLCN6_ENSG00000011021.17,0,0,0,0,285.902,0,0,0,0,0,0,0,0,436.929,0,1.39426,0
ENSG00000011028,9902,chr17:60704761-60770958_MRC2_ENSG00000011028.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000011052,654364,chr17:49230896-49249108_NME2_ENSG00000011052.17,20.8146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000011083,6534,chr5:149569519-149669854_SLC6A7_ENSG00000011083.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000011105,10867,chr12:3186520-3395730_TSPAN9_ENSG00000011105.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000011114,55727,chr14:93703895-93799438_BTBD7_ENSG00000011114.10,0,0,0,5.16017,0,143.088,0,0,0,0,1.11928,0,0,0.589278,0,0,0
ENSG00000011132,9546,chr19:3750816-3761697_APBA3_ENSG00000011132.7,0,0,0,1.72626,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000011143,54903,chr17:56282802-56345879_MKS1_ENSG00000011143.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000011198,51099,chr3:43328003-43775863_ABHD5_ENSG00000011198.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000011201,3730,chrX:8496914-8700227_KAL1_ENSG00000011201.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000011243,26993,chr19:15464195-15529952_AKAP8L_ENSG00000011243.13,0,0,0,0,0,0,0,0,0,479.512,0,0,0,0,0,0,0
ENSG00000011258,54799,chr17:49254785-49337524_MBTD1_ENSG00000011258.11,0,0,0,1.72907,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000011260,51096,chr17:49337888-49375297_UTP18_ENSG00000011260.9,2.28188,0,0,0,0,0,0,0,0,0,0,0,1414.75,0,637.274,0,0
ENSG00000011275,54476,chr7:5659677-5821370_RNF216_ENSG00000011275.14,37.612,0,122.016,0,345.893,0,0,0,603.686,0,0,13.1438,0,0,0,0,0
ENSG00000011295,54902,chr17:15879873-16256970_TTC19_ENSG00000011295.11,7.90586,0,0,0,0,0,56.6601,0,0,0,0,0,0,0,0,0,0
ENSG00000011304,5725,chr19:797074-812327_PTBP1_ENSG00000011304.12,0,0,0,141.187,0,0,17.8701,0,11.0935,0,0,4.34371,0,0,154.405,3.44541,0.690924
ENSG00000011332,8193,chr19:38701645-38720354_DPF1_ENSG00000011332.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000011347,9066,chr11:61282784-61348620_SYT7_ENSG00000011347.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000011376,23395,chr3:45429997-45590913_LARS2_ENSG00000011376.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000011405,5286,chr11:17095935-17229530_PIK3C2A_ENSG00000011405.9,0.262274,0.64941,0,0,766.694,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000011422,5329,chr19:44150246-44174699_PLAUR_ENSG00000011422.7,0,17.5564,0,0,0,0,0,0,0,0,0,0,1.79973,0,0,0,0
ENSG00000011426,54443,chr7:36363829-36493400_ANLN_ENSG00000011426.6,0,0,0,0,0,0,0,0,10.2633,0,0,0,0,0,0,0,0
ENSG00000011451,58525,chr19:15532318-15560762_WIZ_ENSG00000011451.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000011454,23637,chr9:125703111-125867145_RABGAP1_ENSG00000011454.12,35.5868,0,0,0,0,0,2.33635,0,0,122.398,109.079,0,0,0,3.43497,0,0
ENSG00000011465,1634,chr12:91539024-91576900_DCN_ENSG00000011465.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0.889376,0,0,0
ENSG00000011478,54814,chr19:46190711-46207247_QPCTL_ENSG00000011478.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000011485,5536,chr19:46850250-46896238_PPP5C_ENSG00000011485.10,0,0,0,0,5.08655,0,0,0,13.6529,0,0,0,768.626,0,0,0,0
ENSG00000011523,23177,chr2:65283499-65357240_CEP68_ENSG00000011523.9,0,0.0682342,0,0,0,0,0,0,0,0.190162,0.103115,0,0,0.226607,0,0,0
ENSG00000011566,8491,chr2:39476406-39945103_MAP4K3_ENSG00000011566.10,0,0,0,0,6.03686,0,0,0,0,0,0,0,0,0,0,0,4.07052
ENSG00000011590,27033,chr19:36195428-36207940_ZBTB32_ENSG00000011590.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.68748
ENSG00000011600,7305,chr19:36395302-36399197_TYROBP_ENSG00000011600.7,0,0,0,5243.91,728.258,0,1645.13,0,0,0,0,0,0,0,0,0,0
ENSG00000011638,57146,chr16:20944432-21191937_TMEM159_ENSG00000011638.6,3.19412,0,0,0,0,0,0,3.96681,0,0,251.475,1.70152,0,0,0,0,0
ENSG00000011677,2556,chrX:151307354-151619830_GABRA3_ENSG00000011677.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000012048,672,chr17:41196311-41277500_BRCA1_ENSG00000012048.15,0,0,0,7.83566,679.02,0,0,0,0,0,0,0,0,0,125.691,0,1.03265
ENSG00000012061,2067,chr19:45882891-45982086_ERCC1_ENSG00000012061.11,0,0,0,0,0,0,840.853,66.8009,0,342.525,0,0,0,0,150.555,0,0
ENSG00000012124,933,chr19:35810163-35838258_CD22_ENSG00000012124.10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000012171,7869,chr3:50304989-50314977_SEMA3B_ENSG00000012171.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000012174,51360,chrX:21857753-21903542_MBTPS2_ENSG00000012174.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48.0127,0
ENSG00000012211,4007,chrX:49028272-49042845_PRICKLE3_ENSG00000012211.8,1.29727,22.2014,0,93.2879,0,0,0,0,68.1819,0,0,2.47903,0,0,0,3.04611,82.07
ENSG00000012223,4057,chr3:46477135-46526724_LTF_ENSG00000012223.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000012232,2137,chr8:28457985-28613116_EXTL3_ENSG00000012232.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000012504,9971,chr12:100867485-100958191_NR1H4_ENSG00000012504.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000012660,60481,chr6:53132195-53213947_ELOVL5_ENSG00000012660.9,153.209,0,0,4.25672,0,0,0,0,0,0,0,0,0,0,142.403,0.697631,590.152
ENSG00000012779,240,chr10:45869660-45948569_ALOX5_ENSG00000012779.6,0.793148,2424.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000012817,8284,chrY:21865750-21906825_KDM5D_ENSG00000012817.11,0,0,0,0,5.31907,0,4.75404,0,0,0,0,0,0,0,0,0,0
ENSG00000012822,57658,chr12:54104902-54121529_CALCOCO1_ENSG00000012822.11,0,0,0,0,0,0,0,0,0,0,0,1.99694,0,0,0,0,0
ENSG00000012963,55148,chr14:93651295-93695561_UBR7_ENSG00000012963.9,0,0,0,0.446755,0,0,0,0,0,0,0.317787,546.595,0,0,0,0,0
ENSG00000012983,11183,chr14:50885218-51135049_MAP4K5_ENSG00000012983.7,0,0,0,0.330174,0,0,0,0,0,0,159.704,0,0,0,0,0,0
ENSG00000013016,30845,chr2:31456879-31492313_EHD3_ENSG00000013016.10,0,0,0,0,0,0.784939,0,0,0,0,0,0,0,0,0,0,0
ENSG00000013275,5704,chr19:40476911-40487348_PSMC4_ENSG00000013275.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2925.43,197.963,5.95753
ENSG00000013288,23324,chr4:6576901-6625089_MAN2B2_ENSG00000013288.4,0,0,0.77843,0,1.91917,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000013293,57709,chr3:170136652-170578169_SLC7A14_ENSG00000013293.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000013297,5010,chr3:170136652-170578169_CLDN11_ENSG00000013297.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000013306,51629,chr17:42396992-42402238_SLC25A39_ENSG00000013306.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000013364,9961,chr16:29817426-29859355_MVP_ENSG00000013364.14,13.703,0,0,0,10.6848,0,0,0,0,0,149.233,750.88,0,0,23.614,0,205.274
ENSG00000013374,51667,chr7:151038784-151110440_NUB1_ENSG00000013374.11,0,0,0,0,0,0,3.01041,1883.65,0,0,62.1594,1274.13,0,4.35527,0,2.6656,139.693
ENSG00000013375,5238,chr6:83777384-83908651_PGM3_ENSG00000013375.11,0.972873,0,0,0.212519,0,16.8664,0,0,0,0,0,0,0,0,0,0,0
ENSG00000013392,112611,chr6:83777384-83908651_RWDD2A_ENSG00000013392.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000013441,1195,chr2:201717731-201729422_CLK1_ENSG00000013441.11,92.7062,450.824,1903.3,20.1881,2633.35,191.138,172.221,19.6992,0,203.656,1057.84,68.2799,1.22161,3607.39,0,0,894.555
ENSG00000013503,55703,chr12:106751435-107283090_POLR3B_ENSG00000013503.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000013523,23357,chr14:77253587-77292589_ANGEL1_ENSG00000013523.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
